中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,580 Mbps,74240 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,439 Mbps,56217 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,54 ms,731 Mbps,93593 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,42 Mbps,5413 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,73 ms,605 Mbps,77516 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,5 ms,136 Mbps,17408 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,64 ms,1 Mbps,177 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,181 Mbps,23244 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,201 Mbps,25804 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,107 ms,358 Mbps,45875 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,78 ms,388 Mbps,49664 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,78 ms,308 Mbps,39526 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,203 Mbps,26009 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,14 ms,39 Mbps,5032 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,99 ms,360 Mbps,46080 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,968 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,268 Mbps,34304 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,108 ms,485 Mbps,62156 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,22 ms,56 Mbps,7232 kB/s
152.67.133.84,443,2a0b:21c0:100a:1b2:0:bf98:f34b:50f8,DE,Frankfurt,隧道,131 ms,204 Mbps,26214 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,13 ms,62 Mbps,8002 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,69 ms,49 Mbps,6331 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,42 Mbps,5409 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,118 ms,40 Mbps,5123 kB/s
129.159.193.161,443,2a0b:21c0:100a:1b5:0:4215:8c76:697e,DE,Frankfurt,隧道,111 ms,239 Mbps,30617 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,47 ms,67 Mbps,8658 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,272 Mbps,34918 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,252 Mbps,32256 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,135 ms,46 Mbps,5900 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,118 ms,408 Mbps,52224 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,102 ms,197 Mbps,25292 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,136 Mbps,17408 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,106 ms,214 Mbps,27443 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,241 Mbps,30924 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,110 ms,235 Mbps,30105 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,100 ms,211 Mbps,27033 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,92 Mbps,11878 kB/s
141.144.202.168,443,2a0b:21c0:1007:ca:0:e8fb:bb3d:f4d3,DE,Frankfurt,隧道,122 ms,209 Mbps,26828 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,126 ms,46 Mbps,5906 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,248 Mbps,31744 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,92 ms,51 Mbps,6558 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,188 ms,4 Mbps,521 kB/s
144.24.91.125,443,2602:ffe4:407:20da:0:a47b:fa72:a6e7,SG,Singapore,隧道,245 ms,64 Mbps,8199 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,197 ms,135 Mbps,17305 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,106 ms,26 Mbps,3347 kB/s
152.70.171.29,443,163.123.193.23,DE,Frankfurt,隧道,106 ms,123 Mbps,15769 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,186 ms,96 Mbps,12288 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,100 Mbps,12800 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,224 ms,38 Mbps,4927 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,226 ms,32 Mbps,4121 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,260 ms,2 Mbps,294 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,68 ms,23 Mbps,2961 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,197 ms,36 Mbps,4696 kB/s
8.219.181.189,443,8.222.207.55,SG,Singapore,隧道,256 ms,53 Mbps,6862 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,186 ms,37 Mbps,4820 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
