中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2080 Mbps,266240 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,20 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,37 ms,920 Mbps,117760 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,27 ms,952 Mbps,121856 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,433 Mbps,55500 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,49 ms,376 Mbps,48230 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,34 ms,18 Mbps,2339 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,690 Mbps,88371 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,227 Mbps,29081 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,19 ms,384 Mbps,49152 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,23 ms,880 Mbps,112640 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,43 ms,308 Mbps,39526 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,33 ms,928 Mbps,118784 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,89 ms,40 Mbps,5194 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,28 ms,472 Mbps,60416 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,5 ms,1488 Mbps,190464 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,112 Mbps,14438 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,80 ms,377 Mbps,48332 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,128 Mbps,16384 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,159 ms,173 Mbps,22220 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,191 ms,9 Mbps,1202 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,107 Mbps,13721 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,85 ms,47 Mbps,6128 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,87 ms,40 Mbps,5159 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,159 ms,36 Mbps,4660 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,5 ms,920 Mbps,117760 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,23 ms,405 Mbps,51916 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,163 ms,39 Mbps,5067 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,188 ms,95 Mbps,12185 kB/s
