中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,345 Mbps,44236 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,52 ms,920 Mbps,117760 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,707 Mbps,90521 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,325 Mbps,41676 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,702 Mbps,89907 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,45 Mbps,5858 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,33 ms,48 Mbps,6245 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,22 ms,840 Mbps,107520 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,6 ms,1592 Mbps,203776 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,116 ms,904 Mbps,115712 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,117 ms,39 Mbps,5080 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,376 Mbps,48128 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,37 ms,1832 Mbps,234496 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,67 ms,42 Mbps,5436 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,2000 Mbps,256000 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,140 ms,463 Mbps,59289 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,41 Mbps,5340 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,33 ms,13 Mbps,1674 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,88 ms,402 Mbps,51507 kB/s
