中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,15 ms,610 Mbps,78131 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,252 Mbps,32358 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,81 ms,278 Mbps,35635 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,606 Mbps,77619 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,622 Mbps,79667 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,35 ms,700 Mbps,89600 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,72 ms,44 Mbps,5743 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,317 Mbps,40652 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,71 ms,72 Mbps,9221 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,78 ms,414 Mbps,53043 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,74 ms,47 Mbps,6063 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,65 ms,0 Mbps,24 kB/s
141.147.69.55,443,2a0b:21c0:1007:c9:0:f0da:9aa8:2c6f,DE,Frankfurt,隧道,96 ms,242 Mbps,31027 kB/s
130.61.23.77,443,130.61.23.77,DE,109 Mbps,14028 kB/s
158.101.210.88,443,209.177.81.218,DE,Frankfurt,隧道,103 ms,252 Mbps,32358 kB/s
141.148.226.100,443,2a0b:21c0:100a:1fa:0:773e:25f1:7990,DE,Frankfurt,隧道,112 ms,228 Mbps,29184 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,42 ms,88 Mbps,11264 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,84 ms,414 Mbps,53043 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,244 Mbps,31232 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,88 ms,398 Mbps,50995 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,118 ms,44 Mbps,5689 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,78 Mbps,10035 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,216 Mbps,27648 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,36 ms,58 Mbps,7472 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,42 Mbps,5496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,329 Mbps,42188 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,99 ms,271 Mbps,34713 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,255 Mbps,32665 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,11 ms,42 Mbps,5425 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,317 Mbps,40652 kB/s
141.148.243.175,443,98.98.166.198,US,Frankfurt,隧道,96 ms,252 Mbps,32358 kB/s
132.145.246.210,443,2606:f240:f00:a683:0:be05:b044:5e66,US,Frankfurt,隧道,91 ms,268 Mbps,34406 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,68 ms,50 Mbps,6429 kB/s
130.162.190.168,443,2606:f240:f00:5a42:0:3d6:4e77:c000,US,Frankfurt,隧道,97 ms,161 Mbps,20684 kB/s
168.138.149.17,443,168.138.149.17,BR,S
