中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,47 Mbps,6037 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,273 Mbps,35020 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,382 Mbps,48947 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,248 Mbps,31846 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,546 Mbps,69939 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,88 ms,49 Mbps,6302 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,683 Mbps,87449 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,82 ms,28 Mbps,3595 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,96 ms,328 Mbps,42086 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,73 ms,231 Mbps,29593 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,246 Mbps,31539 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,12 Mbps,1591 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,118 ms,245 Mbps,31436 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,354 Mbps,45363 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,351 Mbps,44953 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,34 ms,663 Mbps,84889 kB/s
144.21.53.157,443,2a09:bac5:3803:ebe::178:1de,GB,London,隧道,85 ms,1 Mbps,183 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,259 Mbps,33177 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,78 ms,684 Mbps,87654 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,67 ms,50 Mbps,6412 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,184 Mbps,23654 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,185 ms,36 Mbps,4731 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,72 ms,317 Mbps,40652 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,147 ms,114 Mbps,14643 kB/s
130.61.23.77,443,130.61.23.77,233 Mbps,29900 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
47.254.42.167,443,47.251.149.50,US,San Jose,隧道,77 ms,4 Mbps,588 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,228 Mbps,29286 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,105 ms,321 Mbps,41164 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,236 Mbps,30310 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,51 ms,410 Mbps,52531 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,96 ms,49 Mbps,6349 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,90 ms,219 Mbps,28057 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,82 ms,124 Mbps,15974 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,45 Mbps,5850 kB/s
150.230.23.173,443,2a0b:21c0:1007:c9:0:446b:1f8e:bc50,DE,Frankfurt,隧道,89 ms,220 Mbps,28262 kB/s
47.89.182.61,443,47.251.149.54,US,San Jose,隧道,73 ms,2 Mbps,338 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,66 ms,40 Mbps,5156 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,253 Mbps,32460 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::4:325,US,San Jose,隧道,106 ms,180 Mbps,23142 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,132 ms,160 Mbps,20582 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,198 ms,39 Mbps,5117 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14848 kB/s
47.242.91.144,443,47.242.91.144,HK,Hong Kong,中转,203 ms,0 Mbps,80 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,65 ms,316 Mbps,40448 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,184 ms,78 Mbps,10035 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,48 Mbps,6173 kB/s
