中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,19 ms,512 Mbps,65536 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,10 ms,419 Mbps,53657 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26b:67,US,Los Angeles,隧道,65 ms,76 Mbps,9759 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,52 ms,434 Mbps,55603 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,391 Mbps,50073 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,502 Mbps,64307 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,63 ms,364 Mbps,46592 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,540 Mbps,69222 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,188 Mbps,24166 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,282 Mbps,36147 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,47 Mbps,6139 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,433 Mbps,55500 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,202 Mbps,25907 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,116 ms,204 Mbps,26112 kB/s
129.146.46.164,443,129.146.46.164,279 Mbps,35737 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,73 Mbps,9397 kB/s
130.61.23.77,443,130.61.23.77,54 Mbps,6943 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,27 ms,92 Mbps,11776 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,213 Mbps,27340 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,800 Mbps,102400 kB/s
158.101.201.45,443,2606:f240:f00:dd8d:0:2c50:d676:2ce4,US,Frankfurt,隧道,120 ms,173 Mbps,22220 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,340 Mbps,43520 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,132 ms,16 Mbps,2147 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,50 ms,419 Mbps,53657 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,30 ms,33 Mbps,4252 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,131 Mbps,16793 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,51 ms,448 Mbps,57344 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,128 ms,49 Mbps,6286 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,74 ms,49 Mbps,6295 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,220 Mbps,28160 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,158 Mbps,20275 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,123 ms,263 Mbps,33689 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,122 ms,65 Mbps,8415 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,134 ms,45 Mbps,5855 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,26 Mbps,3391 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,47 Mbps,6131 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,146 ms,207 Mbps,26521 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,111 ms,41 Mbps,5320 kB/s
168.138.149.17,443,168.138.149.17,BR,S
