中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,313 Mbps,40140 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1024 Mbps,131072 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,348 Mbps,44544 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,12 ms,477 Mbps,61132 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:11a,US,Los Angeles,隧道,112 ms,73 Mbps,9387 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,39 ms,72 Mbps,9320 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,109 ms,415 Mbps,53145 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,405 Mbps,51916 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,50 Mbps,6477 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,94 ms,444 Mbps,56832 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,388 Mbps,49766 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,171 Mbps,21913 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,53 ms,369 Mbps,47308 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,41 ms,412 Mbps,52736 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,354 Mbps,45363 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,55 ms,449 Mbps,57548 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,220 Mbps,28160 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,436 Mbps,55910 kB/s
130.61.23.77,443,130.61.23.77,153 Mbps,19660 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,52 ms,52 Mbps,6663 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,44 Mbps,5682 kB/s
158.101.214.203,443,2606:f240:f00:2be4:0:c62f:3c68:8526,US,Hamburg,隧道,108 ms,176 Mbps,22528 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,55 ms,416 Mbps,53248 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,167 Mbps,21401 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,121 ms,301 Mbps,38604 kB/s
152.70.183.28,443,98.98.156.6,DE,Frankfurt,隧道,110 ms,96 Mbps,12390 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,47 ms,17 Mbps,2294 kB/s
152.70.29.124,443,2606:f240:f00:dd8d:0:2ea4:fe8d:5481,US,Frankfurt,隧道,110 ms,156 Mbps,20070 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,191 ms,70 Mbps,9037 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,167 Mbps,21401 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,130 ms,52 Mbps,6755 kB/s
141.147.79.171,443,2a0b:21c0:100a:1b5:0:7dd:6755:8d33,DE,Frankfurt,隧道,110 ms,90 Mbps,11571 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,52 ms,55 Mbps,7068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,376 Mbps,48230 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,51 ms,347 Mbps,44441 kB/s
138.2.161.97,443,2a0b:21c0:100a:1b6:0:f538:b8ef:8e6b,DE,Frankfurt,隧道,144 ms,196 Mbps,25088 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,67 ms,55 Mbps,7103 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,115 ms,47 Mbps,6031 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,100 ms,51 Mbps,6574 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,59 ms,124 Mbps,15872 kB/s
158.101.208.175,443,2a0b:21c0:1007:cb:0:ba37:2aa6:8ae0,DE,Frankfurt,隧道,109 ms,171 Mbps,21913 kB/s
193.123.34.7,443,2a0b:21c0:1007:ca:0:e193:d57:9377,DE,Frankfurt,隧道,108 ms,185 Mbps,23756 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,136 ms,44 Mbps,5642 kB/s
144.22.252.124,443,144.22.252.124,BR,S
