中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,27 ms,960 Mbps,122880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,117 Mbps,15052 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,9 ms,872 Mbps,111616 kB/s
193.122.197.111,443,193.122.197.111,US,235 Mbps,30105 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:6b,US,Los Angeles,隧道,53 ms,67 Mbps,8677 kB/s
35.197.23.75,443,34.169.14.20,US,Seattle,隧道,57 ms,271 Mbps,34713 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,417 Mbps,53452 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,1064 Mbps,136192 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,426 Mbps,54579 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,124 Mbps,15872 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,456 Mbps,58470 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,56 ms,402 Mbps,51507 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,78 ms,92 Mbps,11776 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,21 ms,276 Mbps,35328 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,702 Mbps,89907 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,56 ms,47 Mbps,6017 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,50 ms,479 Mbps,61337 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,53 Mbps,6839 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,198 Mbps,25395 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,78 ms,34 Mbps,4447 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,100 ms,49 Mbps,6365 kB/s
35.230.79.26,443,34.169.14.20,US,Seattle,隧道,53 ms,444 Mbps,56832 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,112 ms,351 Mbps,44953 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,410 Mbps,52531 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,363 Mbps,46489 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,196 Mbps,25088 kB/s
47.254.149.141,443,2a0b:21c0:100a:1b3:0:65eb:16b1:5960,DE,Frankfurt,隧道,108 ms,104 Mbps,13414 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,172 Mbps,22118 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,179 Mbps,22937 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,171 Mbps,21913 kB/s
141.147.17.146,443,2a0b:21c0:1007:ca:0:7aad:ffdc:bcae,DE,Frankfurt,隧道,106 ms,173 Mbps,22220 kB/s
152.67.151.215,443,98.98.156.14,AE,Frankfurt,隧道,110 ms,114 Mbps,14643 kB/s
144.24.165.129,443,98.98.156.6,AE,Frankfurt,隧道,129 ms,116 Mbps,14950 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,27 Mbps,3480 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,202 ms,30 Mbps,3910 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,7 Mbps,979 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,140 ms,52 Mbps,6730 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,208 ms,73 Mbps,9445 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,110 ms,36 Mbps,4635 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,106 ms,43 Mbps,5613 kB/s
130.162.191.212,443,2a0b:21c0:1007:c9:0:163c:eeef:2eb7,DE,Frankfurt,隧道,113 ms,178 Mbps,22835 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,209 ms,68 Mbps,8704 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,193 ms,75 Mbps,9721 kB/s
144.22.252.124,443,144.22.252.124,BR,S
